,pd_month,pd_date,pd_weekday,pd_time,pd_currency,pd_news,pd_impact,pd_forecast,pd_previous
21,Dec,9,Wednesday,09:30,USD,EIA Gasoline Production Change,low,,-0.27M*
22,Dec,9,Wednesday,09:30,USD,EIA Crude Oil Imports Change,low,,-0.45M*
23,Dec,9,Wednesday,09:30,USD,EIA Cushing Crude Oil Stocks Change,med,,-0.32M*
24,Dec,9,Wednesday,09:30,USD,EIA Refinery Crude Runs Change,low,,-0.25M*
25,Dec,9,Wednesday,10:30,USD,154-Day Bill Auction,low,,0.09%
26,Dec,9,Wednesday,10:30,USD,105-Day Bill Auction,low,,0.09%*
27,Dec,9,Wednesday,12:00,USD,10-Year Note Auction,low,,0.96%
28,Dec,9,Wednesday,15:45,NZD,Electronic Card Retail Sales,low,,8.8%
29,Dec,9,Wednesday,15:45,NZD,Electronic Retail Card Spending YoY,low,,8.2%
30,Dec,9,Wednesday,17:50,JPY,Stock Investment by Foreigners,low,,457.9B*
31,Dec,9,Wednesday,17:50,JPY,Foreign Bond Investment,low,,372.5B*
32,Dec,9,Wednesday,17:50,JPY,PPI YoY,low,-2.0%,-2.1%
33,Dec,9,Wednesday,17:50,JPY,PPI MoM,low,0.2%,-0.2%
34,Dec,9,Wednesday,17:50,JPY,BSI Large Manufacturing QoQ,low,5.0,0.1
35,Dec,9,Wednesday,18:00,AUD,Consumer Inflation Expectations,low,3.2%,3.5%
36,Dec,9,Wednesday,18:30,AUD,RBA Bulletin,med,,
0,Dec,10,Thursday,01:00,GBP,GDP YoY,low,-8.2%,-8.4%
1,Dec,10,Thursday,01:00,GBP,Goods Trade Balance,low,-9.6B,-9.35B
2,Dec,10,Thursday,01:00,GBP,GDP MoM,low,0.4%,1.1%
3,Dec,10,Thursday,01:00,GBP,GDP 3-Month Avg,med,9.8%,15.5%
4,Dec,10,Thursday,01:00,GBP,Balance of Trade,high,0.5B,0.6B
5,Dec,10,Thursday,01:00,GBP,Construction Output,med,-7.6%,-10.0%
6,Dec,10,Thursday,01:00,GBP,Industrial Production YoY,med,-6.8%,-6.3%
7,Dec,10,Thursday,01:00,GBP,Industrial Production MoM,med,0.2%,0.5%
8,Dec,10,Thursday,01:00,GBP,Manufacturing Production YoY,high,-8.2%,-7.9%
9,Dec,10,Thursday,01:00,GBP,Manufacturing Production MoM,high,0.3%,0.2%
10,Dec,10,Thursday,01:45,EUR,French Industrial Production MoM,med,0.6%,1.6%*
11,Dec,10,Thursday,06:45,EUR,ECB Interest Rate Decision,med,0.0%,0.0%
12,Dec,10,Thursday,06:45,EUR,Marginal Lending Rate,med,0.25%,0.25%
13,Dec,10,Thursday,06:45,EUR,Deposit Facility Rate,med,-0.5%,-0.5%
14,Dec,10,Thursday,07:30,EUR,ECB Press Conference,med,,
15,Dec,10,Thursday,07:30,USD,Initial Jobless Claims,med,710.0k,716.0k*
16,Dec,10,Thursday,07:30,USD,Continuing Jobless Claims,low,"5,110.0k","5,527.0k*"
17,Dec,10,Thursday,07:30,USD,Inflation Rate MoM,med,0.1%,0.0%
18,Dec,10,Thursday,07:30,USD,Core Inflation Rate MoM,med,0.1%,0.0%
19,Dec,10,Thursday,07:30,USD,Core Inflation Rate YoY,high,1.6%,1.6%
20,Dec,10,Thursday,07:30,USD,Inflation Rate YoY,high,1.2%,1.2%
21,Dec,10,Thursday,07:30,USD,Jobless Claims 4-Week Average,med,739.25k,740.5k*
22,Dec,10,Thursday,08:00,GBP,NIESR Monthly GDP Tracker,low,6.1%,10.3%*
23,Dec,10,Thursday,09:30,USD,EIA Natural Gas Stocks Change,low,,-1.0Bcf
24,Dec,10,Thursday,10:30,USD,4-Week Bill Auction,low,,0.08%*
25,Dec,10,Thursday,10:30,USD,8-Week Bill Auction,low,,0.08%*
26,Dec,10,Thursday,11:00,USD,WASDE Report,low,,
27,Dec,10,Thursday,12:00,USD,30-Year Bond Auction,med,,1.68%
28,Dec,10,Thursday,12:30,CAD,BoC Beaudry Speech,med,,
29,Dec,10,Thursday,13:15,USD,Monthly Budget Statement,med,-210.0B,-284.0B
30,Dec,10,Thursday,15:30,NZD,Business NZ PMI,med,,51.7
31,Dec,10,Thursday,15:45,NZD,Food Price Index,low,,2.7%
0,Dec,11,Friday,00:15,CNY,Chinese Vehicle Sales YoY,low,11.5%,12.5%
1,Dec,11,Friday,01:00,GBP,BoE FPC Record,med,,
2,Dec,11,Friday,01:00,GBP,BoE Financial Stability Report,med,,
3,Dec,11,Friday,01:00,EUR,German Harmonised Inflation Rate YoY Final,low,-0.7%,-0.5%
4,Dec,11,Friday,01:00,EUR,German Harmonised Inflation Rate MoM Final,low,-1.0%,0.0%
5,Dec,11,Friday,01:00,EUR,German Inflation Rate MoM Final,med,-0.8%,0.1%
6,Dec,11,Friday,01:00,EUR,German Inflation Rate YoY Final,med,-0.3%,-0.2%
7,Dec,11,Friday,01:30,EUR,German Bundesbank Semi-Annual Forecasts,low,,
8,Dec,11,Friday,07:30,CAD,Capacity Utilization Rate,low,77.0%,70.7%*
9,Dec,11,Friday,07:30,USD,Core PPI,med,0.2%,0.1%
10,Dec,11,Friday,07:30,USD,Core PPI YoY,low,1.6%,1.1%
11,Dec,11,Friday,07:30,USD,PPI YoY,low,0.8%,0.5%
12,Dec,11,Friday,07:30,USD,PPI MoM,high,0.2%,0.3%
13,Dec,11,Friday,07:30,CAD,PPI MoM Prel,low,,-0.4%
14,Dec,11,Friday,07:30,CAD,PPI YoY Prel,low,,0.7%
15,Dec,11,Friday,09:00,USD,Michigan Current Conditions Prel,med,86.0,87.0
16,Dec,11,Friday,09:00,USD,Michigan Inflation Expectations Prel,med,2.8%,2.8%
17,Dec,11,Friday,09:00,USD,Michigan 5 Year Inflation Expectations Prel,med,2.7%,2.5%*
18,Dec,11,Friday,09:00,USD,Michigan Consumer Sentiment Prel,med,76.0,76.9
19,Dec,11,Friday,09:00,USD,Michigan Consumer Expectations Prel,med,72.0,70.5
20,Dec,11,Friday,11:40,USD,Fed Quarles Speech,med,,
21,Dec,11,Friday,11:40,USD,Fed Quarles Speech,med,,
22,Dec,11,Friday,12:00,USD,Baker Hughes Oil Rig Count,low,,246.0
23,Dec,11,Friday,12:00,USD,Baker Hughes Total Rig Count,low,,323.0
0,Nov,29,Sunday,All Day,CHF,Referendum on Responsible Business Initiative,low,,
1,Nov,29,Sunday,17:50,JPY,Retail Sales MoM,low,-0.1%,-0.1%
2,Nov,29,Sunday,17:50,JPY,Retail Sales YoY,med,-8.5%,-8.7%
3,Nov,29,Sunday,17:50,JPY,Industrial Production MoM Prel,med,1.5%,3.9%*
4,Nov,29,Sunday,17:50,JPY,Industrial Production YoY Prel,low,-6.2%,-9.0%
5,Nov,29,Sunday,18:00,AUD,TD-MI Inflation Gauge MoM,low,,-0.1%
6,Nov,29,Sunday,18:00,NZD,ANZ Business Confidence Final,low,-15.6,-15.7
7,Nov,29,Sunday,18:30,AUD,Business Inventories QoQ,low,-0.5%,-2.9%*
8,Nov,29,Sunday,18:30,AUD,Company Gross Profits QoQ,low,4.0%,15.8%*
9,Nov,29,Sunday,18:30,AUD,Private Sector Credit YoY,low,2.1%,1.9%*
10,Nov,29,Sunday,18:30,AUD,Private Sector Credit MoM,low,0.1%,0.0%*
11,Nov,29,Sunday,19:00,CNY,Chinese Non Manufacturing PMI,med,55.7,56.2
12,Nov,29,Sunday,19:00,CNY,Chinese NBS Manufacturing PMI,high,51.0,51.4
13,Nov,29,Sunday,23:00,JPY,Construction Orders YoY,low,-9.0%,-10.6%
14,Nov,29,Sunday,23:00,JPY,Housing Starts YoY,med,-9.0%,-9.9%
0,Nov,30,Monday,All Day,EUR,Eurogroup Video Conference,high,,
1,Nov,30,Monday,01:30,CHF,Retail Sales MoM,low,0.8%,-3.2%*
2,Nov,30,Monday,01:30,CHF,Retail Sales YoY,med,1.0%,0.4%*
3,Nov,30,Monday,02:00,CHF,KOF Leading Indicators,high,101.5,106.3*
4,Nov,30,Monday,03:30,GBP,Net Lending to Individuals MoM,low,4.0B,4.2B
5,Nov,30,Monday,03:30,GBP,BoE Consumer Credit,med,0.5B,-0.63B*
6,Nov,30,Monday,03:30,GBP,Mortgage Approvals,med,84.5k,92.1k*
7,Nov,30,Monday,03:30,GBP,Mortgage Lending,med,4.3B,4.9B*
8,Nov,30,Monday,03:40,EUR,German Bundesbank Balz Speech,med,,
9,Nov,30,Monday,04:30,EUR,ECB President Lagarde Speech,med,,
10,Nov,30,Monday,07:00,EUR,German Inflation Rate MoM Prel,low,-0.7%,0.1%
11,Nov,30,Monday,07:00,EUR,German Harmonised Inflation Rate YoY Prel,low,-0.5%,-0.5%
12,Nov,30,Monday,07:00,EUR,German Harmonised Inflation Rate MoM Prel,low,-0.8%,0.0%
13,Nov,30,Monday,07:00,EUR,German Inflation Rate YoY Prel,med,-0.1%,-0.2%
14,Nov,30,Monday,07:30,CAD,PPI YoY,low,-2.2%,1.1%*
15,Nov,30,Monday,07:30,CAD,PPI MoM,low,0.0%,0.6%*
16,Nov,30,Monday,07:30,CAD,Raw Materials Prices YoY,low,,-2.8%*
17,Nov,30,Monday,07:30,CAD,Raw Materials Prices MoM,low,,-1.8%*
18,Nov,30,Monday,07:30,CAD,Current Account,med,-10.0B,-7.0B*
19,Nov,30,Monday,07:30,CAD,Building Permits MoM,low,-5.0%,18.6%*
20,Nov,30,Monday,08:00,EUR,French 6-Month BTF Auction,low,,-0.62%*
21,Nov,30,Monday,08:00,EUR,French 12-Month BTF Auction,low,,-0.62%*
22,Nov,30,Monday,08:00,EUR,French 3-Month BTF Auction,low,,-0.63%*
23,Nov,30,Monday,08:00,EUR,ECB Hakkarainen Speech,low,,
24,Nov,30,Monday,08:30,GBP,BoE Tenreyro Speech,med,,
25,Nov,30,Monday,08:45,USD,Chicago PMI,med,58.5,61.1
26,Nov,30,Monday,09:00,USD,Pending Home Sales YoY,med,18.1%,20.8%*
27,Nov,30,Monday,09:00,USD,Pending Home Sales MoM,med,1.0%,-2.0%*
28,Nov,30,Monday,09:30,USD,Dallas Fed Manufacturing Index,med,7.0,19.8
29,Nov,30,Monday,15:00,CAD,Budget Balance,low,-17.0B,-21.94B
30,Nov,30,Monday,15:00,CAD,2020 Fiscal Budget,low,,
31,Nov,30,Monday,15:30,AUD,AIG Manufacturing Index,med,56.5,56.3
32,Nov,30,Monday,16:00,AUD,AIG Manufacturing Index,med,56.1,54.2
33,Nov,30,Monday,17:30,JPY,Jobs/applications ratio,low,1.03,1.03
34,Nov,30,Monday,17:30,JPY,Unemployment Rate,med,2.9%,3.0%
35,Nov,30,Monday,17:50,JPY,Capital Spending YoY,low,-3.6%,-11.3%
36,Nov,30,Monday,18:30,AUD,Current Account,low,8.0B,16.3B*
37,Nov,30,Monday,18:30,AUD,Building Permits MoM Prel,med,-2.8%,16.2%*
38,Nov,30,Monday,18:30,JPY,Jibun Bank Manufacturing PMI Final,med,48.3,48.7
39,Nov,30,Monday,19:45,CNY,Chinese Caixin Manufacturing PMI,high,53.2,53.6
40,Nov,30,Monday,21:30,AUD,RBA Interest Rate Decision,med,0.1%,0.1%
41,Nov,30,Monday,21:45,JPY,10-Year JGB Auction,low,,0.05%*
0,Dec,1,Tuesday,00:45,CHF,GDP Growth Rate YoY,low,-3.4%,-7.8%*
1,Dec,1,Tuesday,00:45,CHF,GDP Growth Rate QoQ,low,6.5%,-7.0%*
2,Dec,1,Tuesday,01:00,GBP,Nationwide Housing Prices YoY,med,6.2%,5.8%
3,Dec,1,Tuesday,01:00,GBP,Nationwide Housing Prices MoM,med,0.4%,0.8%
4,Dec,1,Tuesday,01:00,EUR,German Wholesale Price Index,med,4.6%,4.5%
5,Dec,1,Tuesday,02:30,CHF,procure.ch Manufacturing PMI,low,51.8,52.3
6,Dec,1,Tuesday,02:50,EUR,French Markit Manufacturing PMI Final,low,49.1,51.3
7,Dec,1,Tuesday,02:55,EUR,German Markit Manufacturing PMI Final,med,57.9,58.2
8,Dec,1,Tuesday,02:55,EUR,German Unemployment Rate,med,6.3%,6.2%
9,Dec,1,Tuesday,02:55,EUR,German Unemployment Change,med,12.0k,-38.0k*
10,Dec,1,Tuesday,03:00,EUR,Markit Manufacturing PMI Final,med,53.6,54.8
11,Dec,1,Tuesday,03:30,GBP,Markit/CIPS Manufacturing PMI Final,med,55.2,53.7
12,Dec,1,Tuesday,04:00,EUR,Inflation Rate MoM Flash,med,-0.2%,0.2%
13,Dec,1,Tuesday,04:00,EUR,Inflation Rate YoY Flash,med,-0.2%,-0.3%
14,Dec,1,Tuesday,04:00,EUR,Core Inflation Rate YoY Flash,med,0.2%,0.2%
15,Dec,1,Tuesday,04:00,EUR,French New Car Registrations YoY,low,-18.0%,-9.5%
16,Dec,1,Tuesday,07:30,CAD,GDP Growth Rate QoQ,med,10.0%,-11.3%*
17,Dec,1,Tuesday,07:30,CAD,GDP Growth Rate Annualized,med,46.0%,-38.1%*
18,Dec,1,Tuesday,07:30,CAD,GDP Implicit Price QoQ,low,,-1.2%
19,Dec,1,Tuesday,07:30,CAD,GDP MoM,med,0.7%,0.9%*
20,Dec,1,Tuesday,07:55,USD,Redbook YoY,low,,2.8%
21,Dec,1,Tuesday,07:55,USD,Redbook MoM,low,,-0.5%
22,Dec,1,Tuesday,08:30,CAD,Markit Manufacturing PMI,med,55.3,55.5
23,Dec,1,Tuesday,08:40,NZD,Global Dairy Trade Price Index,low,,1.8%
24,Dec,1,Tuesday,08:45,USD,Manufacturing PMI,med,56.7,53.4
25,Dec,1,Tuesday,09:00,USD,ISM Manufacturing Prices,med,64.0,65.5
26,Dec,1,Tuesday,09:00,USD,ISM Manufacturing New Orders,med,65.0,67.9
27,Dec,1,Tuesday,09:00,USD,ISM Manufacturing Employment,med,51.0,53.2
28,Dec,1,Tuesday,09:00,USD,Construction Spending MoM,med,0.7%,-0.5%*
29,Dec,1,Tuesday,09:00,USD,ISM Manufacturing PMI,med,57.0,59.3
30,Dec,1,Tuesday,09:00,USD,Fed Chair Powell Testimony,med,,
31,Dec,1,Tuesday,10:00,EUR,German Bundesbank Mauderer Speech,med,,
32,Dec,1,Tuesday,10:30,USD,119-Day Bill Auction,low,,0.1%*
33,Dec,1,Tuesday,10:30,USD,42-Day Bill Auction,low,,0.1%*
34,Dec,1,Tuesday,11:00,USD,Fed Brainard Speech,med,,
35,Dec,1,Tuesday,11:00,EUR,ECB President Lagarde Speech,med,,
36,Dec,1,Tuesday,12:00,USD,52-Week Bill Auction,low,,0.14%*
37,Dec,1,Tuesday,12:15,USD,Fed Daly Speech,med,,
38,Dec,1,Tuesday,14:00,USD,Fed Evans Speech,med,,
39,Dec,1,Tuesday,15:30,USD,API Crude Oil Stock Change,med,,3.8M
40,Dec,1,Tuesday,15:45,NZD,Import Prices QoQ,low,-0.8%,-0.1%
41,Dec,1,Tuesday,15:45,NZD,Export Prices QoQ,low,-3.0%,2.4%
42,Dec,1,Tuesday,15:45,NZD,Terms of Trade QoQ,low,-2.6%,2.5%
43,Dec,1,Tuesday,18:00,USD,Total Vehicle Sales,med,,16.2M
44,Dec,1,Tuesday,18:00,AUD,RBA Gov Lowe Speech,med,,
45,Dec,1,Tuesday,18:30,AUD,RBA Chart Pack,low,,
46,Dec,1,Tuesday,18:30,AUD,GDP Final Consumption QoQ,low,,-8.3%*
47,Dec,1,Tuesday,18:30,AUD,GDP Capital Expenditure QoQ,low,,-4.9%
48,Dec,1,Tuesday,18:30,AUD,GDP Growth Rate YoY,med,-4.7%,-6.4%*
49,Dec,1,Tuesday,18:30,AUD,GDP Growth Rate QoQ,med,2.4%,-7.0%
50,Dec,1,Tuesday,18:30,AUD,GDP Deflator QoQ,low,,-0.4%*
51,Dec,1,Tuesday,19:30,JPY,BoJ Amamiya Speech,med,,
52,Dec,1,Tuesday,23:00,JPY,Consumer Confidence,high,33.0,33.6
0,Dec,2,Wednesday,All Day,EUR,ECB Non-Monetary Policy Meeting,med,,
1,Dec,2,Wednesday,01:00,EUR,German Retail Sales MoM,med,0.8%,-2.2%
2,Dec,2,Wednesday,01:00,EUR,German Retail Sales YoY,med,6.0%,7.0%*
3,Dec,2,Wednesday,01:30,CHF,Inflation Rate MoM,low,-0.1%,0.0%
4,Dec,2,Wednesday,01:30,CHF,Inflation Rate YoY,med,-0.6%,-0.6%
5,Dec,2,Wednesday,03:30,GBP,BoE FPC Meeting,med,,
6,Dec,2,Wednesday,04:00,EUR,Unemployment Rate,med,8.5%,8.5%*
7,Dec,2,Wednesday,04:00,EUR,PPI MoM,low,0.3%,0.4%*
8,Dec,2,Wednesday,04:00,EUR,PPI YoY,low,-2.0%,-2.3%*
9,Dec,2,Wednesday,04:40,EUR,German 5-Year Bobl Auction,low,,-0.85%
10,Dec,2,Wednesday,06:00,USD,MBA Mortgage Applications,low,,3.9%
11,Dec,2,Wednesday,06:00,USD,MBA 30-Year Mortgage Rate,low,,2.92%
12,Dec,2,Wednesday,07:15,USD,ADP National Employment Report,high,370.0k,404.0k*
13,Dec,2,Wednesday,07:30,CAD,Labor Productivity QoQ,low,4.5%,10.5%*
14,Dec,2,Wednesday,08:00,USD,Fed Williams Speech,med,,
15,Dec,2,Wednesday,08:00,USD,Fed Quarles Speech,med,,
16,Dec,2,Wednesday,08:00,EUR,ECB Lane Speech,low,,
17,Dec,2,Wednesday,08:45,USD,ISM New York Index,low,55.0,65.1
18,Dec,2,Wednesday,09:00,USD,Fed Harker Speech,med,,
19,Dec,2,Wednesday,09:00,USD,Fed Chair Powell Testimony,med,,
20,Dec,2,Wednesday,09:30,USD,EIA Gasoline Stocks Change,med,,2.18M
21,Dec,2,Wednesday,09:30,USD,EIA Crude Oil Stocks Change,med,,-0.75M*
22,Dec,2,Wednesday,09:30,USD,EIA Distillate Stocks Change,med,,-1.44M*
23,Dec,2,Wednesday,09:30,USD,EIA Distillate Fuel Production Change,low,,0.33M*
24,Dec,2,Wednesday,09:30,USD,EIA Gasoline Production Change,low,,-0.21M*
25,Dec,2,Wednesday,09:30,USD,EIA Crude Oil Imports Change,low,,-0.03M*
26,Dec,2,Wednesday,09:30,USD,EIA Cushing Crude Oil Stocks Change,med,,-1.72M*
27,Dec,2,Wednesday,09:30,USD,EIA Refinery Crude Runs Change,low,,0.42M*
28,Dec,2,Wednesday,10:30,USD,105-Day Bill Auction,low,,0.09%*
29,Dec,2,Wednesday,10:30,USD,154-Day Bill Auction,low,,0.09%
30,Dec,2,Wednesday,12:00,USD,Fed Williams Speech,med,,
31,Dec,2,Wednesday,13:00,USD,Fed Beige Book,low,,
32,Dec,2,Wednesday,15:30,AUD,Ai Group Construction Index,low,52.8,52.7
33,Dec,2,Wednesday,15:45,NZD,Building Permits MoM,low,1.2%,3.6%
34,Dec,2,Wednesday,16:00,AUD,Markit Services PMI Final,med,54.9,53.7
35,Dec,2,Wednesday,16:00,AUD,Markit Composite PMI Final,low,54.7,53.5
36,Dec,2,Wednesday,17:50,JPY,Stock Investment by Foreigners,low,,"-1,193.3B*"
37,Dec,2,Wednesday,17:50,JPY,Foreign Bond Investment,low,,"1,964.8B*"
38,Dec,2,Wednesday,18:30,AUD,Exports MoM,low,6.0%,2.6%*
39,Dec,2,Wednesday,18:30,AUD,Imports MoM,low,7.0%,-6.5%*
40,Dec,2,Wednesday,18:30,AUD,Balance of Trade,high,5.2B,5.82B*
41,Dec,2,Wednesday,18:30,JPY,Jibun Bank Composite PMI Final,low,47.0,48.0
42,Dec,2,Wednesday,18:30,JPY,Jibun Bank Services PMI Final,med,46.7,47.7
43,Dec,2,Wednesday,18:30,AUD,Investment Lending for Homes,med,2.5%,5.2%
44,Dec,2,Wednesday,18:30,AUD,Home Loans MoM,med,3.0%,6.0%
45,Dec,2,Wednesday,19:30,JPY,BoJ Suzuki Speech,med,,
46,Dec,2,Wednesday,19:45,CNY,Chinese Caixin Composite PMI,low,55.4,55.7
47,Dec,2,Wednesday,19:45,CNY,Chinese Caixin Services PMI,med,56.4,56.8
48,Dec,2,Wednesday,21:45,JPY,30-Year JGB Auction,low,,0.64%*
0,Dec,3,Thursday,All Day,EUR,ECB General Council Meeting,med,,
1,Dec,3,Thursday,02:50,EUR,French Markit Services PMI Final,low,38.0,46.5
2,Dec,3,Thursday,02:50,EUR,French Markit Composite PMI Final,low,39.9,47.5
3,Dec,3,Thursday,02:55,EUR,German Markit Services PMI Final,med,46.2,49.5
4,Dec,3,Thursday,02:55,EUR,German Markit Composite PMI Final,low,52.0,55.0
5,Dec,3,Thursday,03:00,EUR,Markit Composite PMI Final,low,45.1,50.0
6,Dec,3,Thursday,03:00,EUR,Markit Services PMI Final,med,41.3,46.9
7,Dec,3,Thursday,03:30,GBP,Markit/CIPS Composite PMI Final,low,47.4,52.1
8,Dec,3,Thursday,03:30,GBP,Services PMI,med,45.8,51.4
9,Dec,3,Thursday,04:00,EUR,Retail Sales MoM,low,0.4%,-1.7%*
10,Dec,3,Thursday,04:00,EUR,Retail Sales YoY,med,2.6%,2.5%*
11,Dec,3,Thursday,04:00,EUR,French Retail Sales MoM,low,2.0%,-3.6%*
12,Dec,3,Thursday,04:00,EUR,French Retail Sales YoY,low,3.6%,2.7%
13,Dec,3,Thursday,04:00,EUR,French 3-Year BTAN Auction,low,,-0.71%
14,Dec,3,Thursday,04:00,EUR,French 5-Year BTAN Auction,low,,-0.62%
15,Dec,3,Thursday,04:00,EUR,French 10-Year OAT Auction,low,,-0.38%
16,Dec,3,Thursday,06:30,USD,Challenger Job Cuts,low,79.0k,80.67k*
17,Dec,3,Thursday,07:30,USD,Continuing Jobless Claims,low,"5,890.0k","6,089.0k*"
18,Dec,3,Thursday,07:30,USD,Initial Jobless Claims,med,774.0k,787.0k*
19,Dec,3,Thursday,07:30,USD,Jobless Claims 4-Week Average,med,752.75k,750.75k*
20,Dec,3,Thursday,08:45,USD,Markit Composite PMI Final,med,57.9,56.3
21,Dec,3,Thursday,08:45,USD,Markit Services PMI Final,med,57.7,56.9
22,Dec,3,Thursday,09:00,USD,ISM Non-Manufacturing Business Activity,med,59.0,61.2
23,Dec,3,Thursday,09:00,USD,ISM Non-Manufacturing Prices,med,63.0,63.9
24,Dec,3,Thursday,09:00,USD,ISM Non-Manufacturing New Orders,med,57.0,58.8
25,Dec,3,Thursday,09:00,USD,ISM Non-Manufacturing Employment,med,50.0,50.1
26,Dec,3,Thursday,09:00,USD,ISM Non-Manufacturing PMI,med,56.0,56.6
27,Dec,3,Thursday,09:30,USD,EIA Natural Gas Stocks Change,low,,-18.0Bcf
28,Dec,3,Thursday,10:30,USD,4-Week Bill Auction,low,,0.08%
29,Dec,3,Thursday,10:30,USD,8-Week Bill Auction,low,,0.08%
30,Dec,3,Thursday,18:30,AUD,Retail Sales MoM Final,med,1.6%,-1.1%
0,Dec,4,Friday,01:00,EUR,German Factory Orders MoM,med,1.2%,1.1%*
1,Dec,4,Friday,01:45,EUR,French Budget Balance,low,-132.0B,-161.6B
2,Dec,4,Friday,02:30,EUR,Construction PMI,low,41.5,44.9
3,Dec,4,Friday,02:30,EUR,French Construction PMI,low,38.8,42.7
4,Dec,4,Friday,02:30,EUR,German Construction PMI,med,42.5,45.2
5,Dec,4,Friday,03:00,GBP,New Car Sales YoY,low,-24.0%,-1.6%
6,Dec,4,Friday,03:30,GBP,Construction PMI,med,50.9,53.1
7,Dec,4,Friday,07:05,USD,Fed Williams Speech,med,,
8,Dec,4,Friday,07:30,CAD,Exports,low,46.0B,45.48B*
9,Dec,4,Friday,07:30,CAD,Imports,low,49.5B,49.3B*
10,Dec,4,Friday,07:30,CAD,Balance of Trade,high,-3.5B,-3.8B*
11,Dec,4,Friday,07:30,CAD,Full Time Employment Chg,med,40.0k,69.1k
12,Dec,4,Friday,07:30,CAD,Part Time Employment Chg,med,20.0k,14.5k
13,Dec,4,Friday,07:30,CAD,Participation Rate,med,65.3%,65.2%
14,Dec,4,Friday,07:30,CAD,Employment Change,med,60.0k,83.6k
15,Dec,4,Friday,07:30,CAD,Unemployment Rate,med,8.8%,8.9%
16,Dec,4,Friday,07:30,CAD,Average Hourly Wages YoY,low,,5.2%
17,Dec,4,Friday,07:30,USD,Average Hourly Earnings MoM,high,0.1%,0.1%
18,Dec,4,Friday,07:30,USD,Exports,low,180.1B,178.0B*
19,Dec,4,Friday,07:30,USD,Imports,low,245.1B,240.1B*
20,Dec,4,Friday,07:30,USD,Balance of Trade,high,-65.0B,-62.1B*
21,Dec,4,Friday,07:30,USD,Unemployment Rate,high,6.8%,6.9%
22,Dec,4,Friday,07:30,USD,Nonfarm Payrolls,high,500.0k,610.0k*
23,Dec,4,Friday,07:30,USD,Average Weekly Hours,low,34.8,34.8
24,Dec,4,Friday,07:30,USD,Average Hourly Earnings YoY,low,4.5%,4.4%*
25,Dec,4,Friday,07:30,USD,Government Payrolls,low,-90.0k,-267.0k*
26,Dec,4,Friday,07:30,USD,Nonfarm Payrolls Private,low,590.0k,877.0k*
27,Dec,4,Friday,07:30,USD,Manufacturing Payrolls,low,35.0k,33.0k*
28,Dec,4,Friday,07:30,USD,Participation Rate,low,61.6%,61.7%
29,Dec,4,Friday,08:00,USD,Fed Evans Speech,med,,
30,Dec,4,Friday,09:00,USD,Factory Orders ex Transportation,low,0.4%,0.9%*
31,Dec,4,Friday,09:00,USD,Factory Orders MoM,med,0.9%,1.3%*
32,Dec,4,Friday,09:00,USD,Fed Bowman Speech,med,,
33,Dec,4,Friday,10:00,USD,Fed Kashkari Speech,med,,
34,Dec,4,Friday,12:00,USD,Baker Hughes Total Rig Count,low,,320.0
35,Dec,4,Friday,12:00,USD,Baker Hughes Oil Rig Count,low,,241.0
0,Nov,22,Sunday,15:45,NZD,Retail Sales YoY,low,-5.0%,-14.2%
1,Nov,22,Sunday,15:45,NZD,Retail Sales QoQ,low,10.0%,-14.8%*
2,Nov,22,Sunday,16:00,AUD,Markit Composite PMI Flash,low,53.1,53.5
3,Nov,22,Sunday,16:00,AUD,AIG Manufacturing Index,med,54.0,54.2
4,Nov,22,Sunday,16:00,AUD,Markit Services PMI Flash,med,53.5,53.7
0,Nov,23,Monday,All Day,JPY,Labor Thanksgiving Day,low,,
1,Nov,23,Monday,02:15,EUR,French Markit Composite PMI Flash,low,34.6,47.5
2,Nov,23,Monday,02:15,EUR,French Markit Services PMI Flash,low,40.1,46.5
3,Nov,23,Monday,02:15,EUR,French Markit Manufacturing PMI Flash,low,50.0,51.3
4,Nov,23,Monday,02:30,EUR,German Markit Composite PMI Flash,low,49.7,55.0
5,Nov,23,Monday,02:30,EUR,German Markit Services PMI Flash,med,46.5,49.5
6,Nov,23,Monday,02:30,EUR,German Markit Manufacturing PMI Flash,med,55.9,58.2
7,Nov,23,Monday,03:00,EUR,Markit Composite PMI Flash,low,46.1,50.0
8,Nov,23,Monday,03:00,EUR,Markit Services PMI Flash,med,43.7,46.9
9,Nov,23,Monday,03:00,EUR,Markit Manufacturing PMI Flash,med,53.6,54.8
10,Nov,23,Monday,03:30,GBP,Markit/CIPS Composite PMI Flash,low,42.2,52.1
11,Nov,23,Monday,03:30,GBP,Markit/CIPS Manufacturing PMI Flash,med,50.0,53.7
12,Nov,23,Monday,03:30,GBP,Markit/CIPS UK Services PMI Flash,med,42.0,51.4
13,Nov,23,Monday,07:10,EUR,ECB Schnabel Speech,low,,
14,Nov,23,Monday,07:30,USD,Chicago Fed National Activity Index,med,0.1,0.32*
15,Nov,23,Monday,08:00,EUR,French 3-Month BTF Auction,low,,-0.6%
16,Nov,23,Monday,08:00,EUR,French 12-Month BTF Auction,low,,-0.6%*
17,Nov,23,Monday,08:00,EUR,French 6-Month BTF Auction,low,,-0.6%*
18,Nov,23,Monday,08:45,USD,Manufacturing PMI,med,52.9,53.4
19,Nov,23,Monday,08:45,USD,Markit Services PMI Flash,med,55.1,56.9
